-152 -80
-152 -78
-152 -76
-152 -74
-152 -72
-152 -70
-152 -68
-152 -66
-152 -64
-152 -62
-152 -60
-152 -58
-152 -56
-152 -54
-152 -52
-152 -50
-152 -48
-152 -46
-152 -44
-152 -42
-152 -40
-152 -38
-152 -36
-152 -34
-152 -32
-152 -30
-152 -28
-152 -26
-152 -24
-152 -22
-152 -20
-152 -18
-152 -16
-152 -14
-152 -12
-152 -10
-152 -8
-152 -6
-152 -4
-152 -2
-152 0
-152 2
-152 4
-152 6
-152 8
-152 10
-152 12
-152 14
-152 16
-152 18
-152 20
-152 22
-152 24
-152 26
-152 28
-152 30
-152 32
-152 34
-152 36
-152 38
-152 40
-152 42
-152 44
-152 46
-152 48
-152 50
-152 52
-152 54
-152 56
-152 58
-152 60
-152 62
-152 64
-152 66
-152 68
-152 70
-152 72
-152 74
-152 76
-152 78
-152 80
-152 82
-152 84
-152 86
-152 88
-152 90
-150 -90
-150 -88
-150 -86
-150 -84
-150 -82
-150 -80
-150 -78
-150 -76
-150 -74
-150 -72
-150 -70
-150 -68
-150 -66
-150 -64
-150 -62
-150 -60
-150 -58
-150 -56
-150 -54
-150 -52
-150 -50
-150 -48
-150 -46
-150 -44
-150 -42
-150 -40
-150 -38
-150 -36
-150 -34
-150 -32
-150 -30
-150 -28
-150 -26
-150 -24
-150 -22
-150 -20
-150 -18
-150 -16
-150 -14
-150 -12
-150 -10
-150 -8
-150 -6
-150 -4
-150 -2
-150 0
-150 2
-150 4
-150 6
-150 8
-150 10
-150 12
-150 14
-150 16
-150 18
-150 20
-150 22
-150 24
-150 26
-150 28
-150 30
-150 32
-150 34
-150 36
-150 38
-150 40
-150 42
-150 44
-150 46
-150 48
-150 50
-150 52
-150 54
-150 56
-150 58
-150 60
-150 62
-150 64
-150 66
-150 68
-150 70
-150 72
-150 74
-150 76
-150 78
-150 80
-150 82
-150 84
-150 86
-150 88
-150 90
-148 -90
-148 -88
-148 -86
-148 -84
-148 -82
-148 -80
-148 -78
-148 -76
-148 -74
-148 -72
-148 -70
-148 -68
-148 -66
-148 -64
-148 -62
-148 -60
-148 -58
-148 -56
-148 -54
-148 -52
-148 -50
-148 -48
-148 -46
-148 -44
-148 -42
-148 -40
-148 -38
-148 -36
-148 -34
-148 -32
-148 -30
-148 -28
-148 -26
-148 -24
-148 -22
-148 -20
-148 -18
-148 -16
-148 -14
-148 -12
-148 -10
-148 -8
-148 -6
-148 -4
-148 -2
-148 0
-148 2
-148 4
-148 6
-148 8
-148 10
-148 12
-148 14
-148 16
-148 18
-148 20
-148 22
-148 24
-148 26
-148 28
-148 30
-148 32
-148 34
-148 36
-148 38
-148 40
-148 42
-148 44
-148 46
-148 48
-148 50
-148 52
-148 54
-148 56
-148 58
-148 60
-148 62
-148 64
-148 66
-148 68
-148 70
-148 72
-148 74
-148 76
-148 78
-148 80
-148 82
-148 84
-148 86
-148 88
-148 90
-146 -90
-146 -88
-146 -86
-146 -84
-146 -82
-146 -80
-146 -78
-146 -76
-146 -74
-146 -72
-146 -70
-146 -68
-146 -66
-146 -64
-146 -62
-146 -60
-146 -58
-146 -56
-146 -54
-146 -52
-146 -50
-146 -48
-146 -46
-146 -44
-146 -42
-146 -40
-146 -38
-146 -36
-146 -34
-146 -32
-146 -30
-146 -28
-146 -26
-146 -24
-146 -22
-146 -20
-146 -18
-146 -16
-146 -14
-146 -12
-146 -10
-146 -8
-146 -6
-146 -4
-146 -2
-146 0
-146 2
-146 4
-146 6
-146 8
-146 10
-146 12
-146 14
-146 16
-146 18
-146 20
-146 22
-146 24
-146 26
-146 28
-146 30
-146 32
-146 34
-146 36
-146 38
-146 40
-146 42
-146 44
-146 46
-146 48
-146 50
-146 52
-146 54
-146 56
-146 58
-146 60
-146 62
-146 64
-146 66
-146 68
-146 70
-146 72
-146 74
-146 76
-146 78
-146 80
-146 82
-146 84
-146 86
-146 88
-146 90
-144 -90
-144 -88
-144 -86
-144 -84
-144 -82
-144 -80
-144 -78
-144 -76
-144 -74
-144 -72
-144 -70
-144 -68
-144 -66
-144 -64
-144 -62
-144 -60
-144 -58
-144 -56
-144 -54
-144 -52
-144 -50
-144 -48
-144 -46
-144 -44
-144 -42
-144 -40
-144 -38
-144 -36
-144 -34
-144 -32
-144 -30
-144 -28
-144 -26
-144 -24
-144 -22
-144 -20
-144 -18
-144 -16
-144 -14
-144 -12
-144 -10
-144 -8
-144 -6
-144 -4
-144 -2
-144 0
-144 2
-144 4
-144 6
-144 8
-144 10
-144 12
-144 14
-144 16
-144 18
-144 20
-144 22
-144 24
-144 26
-144 28
-144 30
-144 32
-144 34
-144 36
-144 38
-144 40
-144 42
-144 44
-144 46
-144 48
-144 50
-144 52
-144 54
-144 56
-144 58
-144 60
-144 62
-144 64
-144 66
-144 68
-144 70
-144 72
-144 74
-144 76
-144 78
-144 80
-144 82
-144 84
-144 86
-144 88
-144 90
-142 -90
-142 -88
-142 -86
-142 -84
-142 -82
-142 -80
-142 -78
-142 -76
-142 -74
-142 -72
-142 -70
-142 -68
-142 -66
-142 -64
-142 -62
-142 -60
-142 -58
-142 -56
-142 -54
-142 -52
-142 -50
-142 -48
-142 -46
-142 -44
-142 -42
-142 -40
-142 -38
-142 -36
-142 -34
-142 -32
-142 -30
-142 -28
-142 -26
-142 -24
-142 -22
-142 -20
-142 -18
-142 -16
-142 -14
-142 -12
-142 -10
-142 -8
-142 -6
-142 -4
-142 -2
-142 0
-142 2
-142 4
-142 6
-142 8
-142 10
-142 12
-142 14
-142 16
-142 18
-142 20
-142 22
-142 24
-142 26
-142 28
-142 30
-142 32
-142 34
-142 36
-142 38
-142 40
-142 42
-142 44
-142 46
-142 48
-142 50
-142 52
-142 54
-142 56
-142 58
-142 60
-142 62
-142 64
-142 66
-142 68
-142 70
-142 72
-142 74
-142 76
-142 78
-142 80
-142 82
-142 84
-142 86
-142 88
-142 90
-140 -90
-140 -88
-140 -86
-140 -84
-140 -82
-140 -80
-140 -78
-140 -76
-140 -74
-140 -72
-140 -70
-140 -68
-140 -66
-140 -64
-140 -62
-140 -60
-140 -58
-140 -56
-140 -54
-140 -52
-140 -50
-140 -48
-140 -46
-140 -44
-140 -42
-140 -40
-140 -38
-140 -36
-140 -34
-140 -32
-140 -30
-140 -28
-140 -26
-140 -24
-140 -22
-140 -20
-140 -18
-140 -16
-140 -14
-140 -12
-140 -10
-140 -8
-140 -6
-140 -4
-140 -2
-140 0
-140 2
-140 4
-140 6
-140 8
-140 10
-140 12
-140 14
-140 16
-140 18
-140 20
-140 22
-140 24
-140 26
-140 28
-140 30
-140 32
-140 34
-140 36
-140 38
-140 40
-140 42
-140 44
-140 46
-140 48
-140 50
-140 52
-140 54
-140 56
-140 58
-140 60
-140 62
-140 64
-140 66
-140 68
-140 70
-140 72
-140 74
-140 76
-140 78
-140 80
-140 82
-140 84
-140 86
-140 88
-140 90
-138 -90
-138 -88
-138 -86
-138 -84
-138 -82
-138 -80
-138 -78
-138 -76
-138 -74
-138 -72
-138 -70
-138 -68
-138 -66
-138 -64
-138 -62
-138 -60
-138 -58
-138 -56
-138 -54
-138 -52
-138 -50
-138 -48
-138 -46
-138 -44
-138 -42
-138 -40
-138 -38
-138 -36
-138 -34
-138 -32
-138 -30
-138 -28
-138 -26
-138 -24
-138 -22
-138 -20
-138 -18
-138 -16
-138 -14
-138 -12
-138 -10
-138 -8
-138 -6
-138 -4
-138 -2
-138 0
-138 2
-138 4
-138 6
-138 8
-138 10
-138 12
-138 14
-138 16
-138 18
-138 20
-138 22
-138 24
-138 26
-138 28
-138 30
-138 32
-138 34
-138 36
-138 38
-138 40
-138 42
-138 44
-138 46
-138 48
-138 50
-138 52
-138 54
-138 56
-138 58
-138 60
-138 62
-138 64
-138 66
-138 68
-138 70
-138 72
-138 74
-138 76
-138 78
-138 80
-138 82
-138 84
-138 86
-138 88
-138 90
-136 -90
-136 -88
-136 -86
-136 -84
-136 -82
-136 -80
-136 -78
-136 -76
-136 -74
-136 -72
-136 -70
-136 -68
-136 -66
-136 -64
-136 -62
-136 -60
-136 -58
-136 -56
-136 -54
-136 -52
-136 -50
-136 -48
-136 -46
-136 -44
-136 -42
-136 -40
-136 -38
-136 -36
-136 -34
-136 -32
-136 -30
-136 -28
-136 -26
-136 -24
-136 -22
-136 -20
-136 -18
-136 -16
-136 -14
-136 -12
-136 -10
-136 -8
-136 -6
-136 -4
-136 -2
-136 0
-136 2
-136 4
-136 6
-136 8
-136 10
-136 12
-136 14
-136 16
-136 18
-136 20
-136 22
-136 24
-136 26
-136 28
-136 30
-136 32
-136 34
-136 36
-136 38
-136 40
-136 42
-136 44
-136 46
-136 48
-136 50
-136 52
-136 54
-136 56
-136 58
-136 60
-136 62
-136 64
-136 66
-136 68
-136 70
-136 72
-136 74
-136 76
-136 78
-136 80
-136 82
-136 84
-136 86
-136 88
-136 90
-134 -90
-134 -88
-134 -86
-134 -84
-134 -82
-134 -80
-134 -78
-134 -76
-134 -74
-134 -72
-134 -70
-134 -68
-134 -66
-134 -64
-134 -62
-134 -60
-134 -58
-134 -56
-134 -54
-134 -52
-134 -50
-134 -48
-134 -46
-134 -44
-134 -42
-134 -40
-134 -38
-134 -36
-134 -34
-134 -32
-134 -30
-134 -28
-134 -26
-134 -24
-134 -22
-134 -20
-134 -18
-134 -16
-134 -14
-134 -12
-134 -10
-134 -8
-134 -6
-134 -4
-134 -2
-134 0
-134 2
-134 4
-134 6
-134 8
-134 10
-134 12
-134 14
-134 16
-134 18
-134 20
-134 22
-134 24
-134 26
-134 28
-134 30
-134 32
-134 34
-134 36
-134 38
-134 40
-134 42
-134 44
-134 46
-134 48
-134 50
-134 52
-134 54
-134 56
-134 58
-134 60
-134 62
-134 64
-134 66
-134 68
-134 70
-134 72
-134 74
-134 76
-134 78
-134 80
-134 82
-134 84
-134 86
-134 88
-134 90
-132 -90
-132 -88
-132 -86
-132 -84
-132 -82
-132 -80
-132 -78
-132 -76
-132 -74
-132 -72
-132 -70
-132 -68
-132 -66
-132 -64
-132 -62
-132 -60
-132 -58
-132 -56
-132 -54
-132 -52
-132 -50
-132 -48
-132 -46
-132 -44
-132 -42
-132 -40
-132 -38
-132 -36
-132 -34
-132 -32
-132 -30
-132 -28
-132 -26
-132 -24
-132 -22
-132 -20
-132 -18
-132 -16
-132 -14
-132 -12
-132 -10
-132 -8
-132 -6
-132 -4
-132 -2
-132 0
-132 2
-132 4
-132 6
-132 8
-132 10
-132 12
-132 14
-132 16
-132 18
-132 20
-132 22
-132 24
-132 26
-132 28
-132 30
-132 32
-132 34
-132 36
-132 38
-132 40
-132 42
-132 44
-132 46
-132 48
-132 50
-132 52
-132 54
-132 56
-132 58
-132 60
-132 62
-132 64
-132 66
-132 68
-132 70
-132 72
-132 74
-132 76
-132 78
-132 80
-132 82
-132 84
-132 86
-132 88
-132 90
-130 -90
-130 -88
-130 -86
-130 -84
-130 -82
-130 -80
-130 -78
-130 -76
-130 -74
-130 -72
-130 -70
-130 -68
-130 -66
-130 -64
-130 -62
-130 -60
-130 -58
-130 -56
-130 -54
-130 -52
-130 -50
-130 -48
-130 -46
-130 -44
-130 -42
-130 -40
-130 -38
-130 -36
-130 -34
-130 -32
-130 -30
-130 -28
-130 -26
-130 -24
-130 -22
-130 -20
-130 -18
-130 -16
-130 -14
-130 -12
-130 -10
-130 -8
-130 -6
-130 -4
-130 -2
-130 0
-130 2
-130 4
-130 6
-130 8
-130 10
-130 12
-130 14
-130 16
-130 18
-130 20
-130 22
-130 24
-130 26
-130 28
-130 30
-130 32
-130 34
-130 36
-130 38
-130 40
-130 42
-130 44
-130 46
-130 48
-130 50
-130 52
-130 54
-130 56
-130 58
-130 60
-130 62
-130 64
-130 66
-130 68
-130 70
-130 72
-130 74
-130 76
-130 78
-130 80
-130 82
-130 84
-130 86
-130 88
-130 90
-128 -90
-128 -88
-128 -86
-128 -84
-128 -82
-128 -80
-128 -78
-128 -76
-128 -74
-128 -72
-128 -70
-128 -68
-128 -66
-128 -64
-128 -62
-128 -60
-128 -58
-128 -56
-128 -54
-128 -52
-128 -50
-128 -48
-128 -46
-128 -44
-128 -42
-128 -40
-128 -38
-128 -36
-128 -34
-128 -32
-128 -30
-128 -28
-128 -26
-128 -24
-128 -22
-128 -20
-128 -18
-128 -16
-128 -14
-128 -12
-128 -10
-128 -8
-128 -6
-128 -4
-128 -2
-128 0
-128 2
-128 4
-128 6
-128 8
-128 10
-128 12
-128 14
-128 16
-128 18
-128 20
-128 22
-128 24
-128 26
-128 28
-128 30
-128 32
-128 34
-128 36
-128 38
-128 40
-128 42
-128 44
-128 46
-128 48
-128 50
-128 52
-128 54
-128 56
-128 58
-128 60
-128 62
-128 64
-128 66
-128 68
-128 70
-128 72
-128 74
-128 76
-128 78
-128 80
-128 82
-128 84
-128 86
-128 88
-128 90
-126 -90
-126 -88
-126 -86
-126 -84
-126 -82
-126 -80
-126 -78
-126 -76
-126 -74
-126 -72
-126 -70
-126 -68
-126 -66
-126 -64
-126 -62
-126 -60
-126 -58
-126 -56
-126 -54
-126 -52
-126 -50
-126 -48
-126 -46
-126 -44
-126 -42
-126 -40
-126 -38
-126 -36
-126 -34
-126 -32
-126 -30
-126 -28
-126 -26
-126 -24
-126 -22
-126 -20
-126 -18
-126 -16
-126 -14
-126 -12
-126 -10
-126 -8
-126 -6
-126 -4
-126 -2
-126 0
-126 2
-126 4
-126 6
-126 8
-126 10
-126 12
-126 14
-126 16
-126 18
-126 20
-126 22
-126 24
-126 26
-126 28
-126 30
-126 32
-126 34
-126 36
-126 38
-126 40
-126 42
-126 44
-126 46
-126 48
-126 50
-126 52
-126 54
-126 56
-126 58
-126 60
-126 62
-126 64
-126 66
-126 68
-126 70
-126 72
-126 74
-126 76
-126 78
-126 80
-126 82
-126 84
-126 86
-126 88
-126 90
